,val_accuracy
0,0.4943820224719101
1,0.9887640449438202
2,0.3146067415730337
3,0.0898876404494382
4,0.056179775280898875
5,0.12359550561797752
6,0.4157303370786517
7,0.02247191011235955
8,0.2247191011235955
9,0.48314606741573035
