,val_accuracy
0,0.4943820224719101
1,0.34831460674157305
2,0.0
3,0.0898876404494382
4,0.16853932584269662
5,0.8314606741573034
6,1.0
7,0.25842696629213485
8,1.0
9,0.5056179775280899
