,val_accuracy
0,0.4943820224719101
1,0.6853932584269663
2,0.0
3,0.449438202247191
4,0.5168539325842697
5,0.30337078651685395
6,0.0449438202247191
7,0.25842696629213485
8,0.0
9,0.5056179775280899
