,val_accuracy
0,0.4943820224719101
1,0.4606741573033708
2,0.0
3,0.07865168539325842
4,0.07865168539325842
5,1.0
6,0.550561797752809
7,0.25842696629213485
8,0.7752808988764045
9,0.4157303370786517
