,val_accuracy
0,0.4943820224719101
1,0.9887640449438202
2,0.0
3,0.25842696629213485
4,0.43820224719101125
5,0.5280898876404494
6,0.033707865168539325
7,0.011235955056179775
8,0.0
9,0.48314606741573035
