,,loss,acc,val_loss,val_acc,lr
0,,5.885717868804932,0.042759962379932404,4.219223499298096,0.0545351468026638,0.05000000074505806
1,,4.646021366119385,0.06671525537967682,4.252450942993164,0.03877551108598709,0.10000000149011612
0,,3.87107515335083,0.1053449958562851,3.891599416732788,0.08662131428718567,0.05000000074505806
1,,3.817133665084839,0.10466472059488297,4.188563346862793,0.05612244829535484,0.10000000149011612
