,val_accuracy
0,0.4148936170212766
1,0.8723404255319149
2,0.7872340425531915
3,0.6276595744680851
4,0.39361702127659576
5,0.19148936170212766
6,0.26595744680851063
7,0.5851063829787234
8,1.0
9,0.7872340425531915
