,val_accuracy
0,0.3258426966292135
1,0.6853932584269663
2,0.15730337078651685
3,0.42696629213483145
4,0.43820224719101125
5,0.449438202247191
6,0.16853932584269662
7,0.5280898876404494
8,0.8651685393258427
9,0.5730337078651685
