,val_accuracy
0,0.4943820224719101
1,0.5955056179775281
2,0.3707865168539326
3,0.2696629213483146
4,0.3258426966292135
5,0.9438202247191011
6,0.0449438202247191
7,0.29213483146067415
8,0.7865168539325843
9,0.5280898876404494
