,val_accuracy
0,0.4606741573033708
1,0.5617977528089888
2,0.43820224719101125
3,0.2247191011235955
4,0.550561797752809
5,0.6179775280898876
6,0.47191011235955055
7,0.2808988764044944
8,0.3707865168539326
9,0.6404494382022472
