,val_accuracy
0,0.48314606741573035
1,0.6853932584269663
2,0.07865168539325842
3,0.34831460674157305
4,0.5280898876404494
5,1.0
6,0.033707865168539325
7,0.2696629213483146
8,0.7415730337078652
9,0.6853932584269663
