,Accuracy,Validation Accuracy
0,0.2918108403682709,0.49438202381134033
1,0.2918108403682709,0.49438202381134033
2,0.2918108403682709,0.0
3,0.27681660652160645,0.49438202381134033
4,0.2918108403682709,0.0
5,0.20761245489120483,0.0
6,0.27681660652160645,0.49438202381134033
7,0.2918108403682709,0.49438202381134033
8,0.2918108403682709,0.0
9,0.27681660652160645,0.0
10,0.27681660652160645,0.30337077379226685
11,0.40599769353866577,0.49438202381134033
12,0.2918108403682709,0.49438202381134033
13,0.2918108403682709,0.49438202381134033
14,0.2918108403682709,0.49438202381134033
15,0.2918108403682709,0.49438202381134033
16,0.2918108403682709,0.49438202381134033
17,0.2918108403682709,0.49438202381134033
18,0.35524797439575195,0.49438202381134033
19,0.3321799337863922,0.49438202381134033
20,0.2975778579711914,0.49438202381134033
21,0.2918108403682709,0.49438202381134033
22,0.30103805661201477,0.49438202381134033
23,0.3783160448074341,0.49438202381134033
24,0.49480968713760376,0.449438214302063
25,0.5582468509674072,0.49438202381134033
26,0.5063437223434448,0.49438202381134033
27,0.47981545329093933,0.49438202381134033
28,0.46020761132240295,0.483146071434021
29,0.5928488969802856,0.449438214302063
30,0.6724336743354797,0.449438214302063
31,0.6782007217407227,0.49438202381134033
32,0.5963091254234314,0.49438202381134033
33,0.5870819091796875,0.483146071434021
34,0.6378316283226013,0.4606741666793823
35,0.665513277053833,0.4606741666793823
36,0.6793540716171265,0.449438214302063
37,0.680507481098175,0.4606741666793823
38,0.680507481098175,0.4606741666793823
39,0.680507481098175,0.4606741666793823
40,0.2906574308872223,0.0
41,0.26874279975891113,0.0
42,0.0,0.0
43,0.24798154830932617,0.0
44,0.26874279975891113,0.0
45,0.26874279975891113,0.0
46,0.26874279975891113,0.0
47,0.26874279975891113,0.0
48,0.26874279975891113,0.0
49,0.26874279975891113,0.5056179761886597
50,0.4452133774757385,0.5056179761886597
51,0.4313725531101227,0.5056179761886597
52,0.4313725531101227,0.5056179761886597
53,0.4313725531101227,0.516853928565979
54,0.43598616123199463,0.550561785697937
55,0.45098039507865906,0.5393258333206177
56,0.4452133774757385,0.5280898809432983
57,0.5005766749382019,0.5056179761886597
58,0.4936562776565552,0.5056179761886597
59,0.46136102080345154,0.5056179761886597
60,0.4382929503917694,0.5617977380752563
61,0.4475201964378357,0.516853928565979
62,0.45905420184135437,0.617977499961853
63,0.4752018451690674,0.617977499961853
64,0.529411792755127,0.5955055952072144
65,0.5397923588752747,0.5730336904525757
66,0.544405996799469,0.617977499961853
67,0.5363321900367737,0.6404494643211365
68,0.5317185521125793,0.6292135119438171
69,0.5467128157615662,0.617977499961853
70,0.5490196347236633,0.5617977380752563
71,0.544405996799469,0.5393258333206177
72,0.5478662252426147,0.5617977380752563
73,0.5501729846000671,0.550561785697937
74,0.5536332130432129,0.5730336904525757
75,0.5559400320053101,0.5955055952072144
76,0.5570934414863586,0.6067415475845337
77,0.5594002604484558,0.5955055952072144
78,0.5594002604484558,0.5955055952072144
79,0.5582468509674072,0.5955055952072144
80,0.2110726684331894,0.0
81,0.22260668873786926,0.0
82,0.2006920427083969,0.0
83,0.193771630525589,0.0
84,0.19146482646465302,0.0
85,0.19146482646465302,0.0
86,0.19492502510547638,0.0
87,0.19838523864746094,0.0
88,0.21568627655506134,0.49438202381134033
89,0.4728950262069702,0.49438202381134033
90,0.4290657341480255,0.483146071434021
91,0.42560553550720215,0.49438202381134033
92,0.39792388677597046,0.08988764137029648
93,0.2710495889186859,0.02247191034257412
94,0.19953863322734833,0.15730337798595428
95,0.3252595067024231,0.47191011905670166
96,0.4279123544692993,0.49438202381134033
97,0.4302191436290741,0.49438202381134033
98,0.423298716545105,0.49438202381134033
99,0.41637831926345825,0.49438202381134033
100,0.43252596259117126,0.49438202381134033
101,0.4636678099632263,0.483146071434021
102,0.47866204380989075,0.4606741666793823
103,0.4809688627719879,0.4606741666793823
104,0.45098039507865906,0.483146071434021
105,0.44405996799468994,0.49438202381134033
106,0.4544405937194824,0.49438202381134033
107,0.46943482756614685,0.49438202381134033
108,0.47635525465011597,0.49438202381134033
109,0.5374855995178223,0.483146071434021
110,0.5640138387680054,0.483146071434021
111,0.5697808265686035,0.4606741666793823
112,0.5455594062805176,0.4606741666793823
113,0.5397923588752747,0.4606741666793823
114,0.5420991778373718,0.47191011905670166
115,0.5559400320053101,0.483146071434021
116,0.5605536103248596,0.47191011905670166
117,0.5605536103248596,0.47191011905670166
118,0.5605536103248596,0.47191011905670166
119,0.5594002604484558,0.47191011905670166
120,0.44405996799468994,0.06741572916507721
121,0.31257209181785583,0.21348313987255096
122,0.4659746289253235,0.17977528274059296
123,0.2964244484901428,0.33707866072654724
124,0.37139561772346497,0.516853928565979
125,0.3863898515701294,0.5280898809432983
126,0.3863898515701294,0.49438202381134033
127,0.4048442840576172,0.43820226192474365
128,0.4025374948978424,0.3932584226131439
129,0.4106113016605377,0.33707866072654724
130,0.4498269855976105,0.30337077379226685
131,0.4809688627719879,0.31460675597190857
132,0.46943482756614685,0.26966291666030884
133,0.4567474126815796,0.2584269642829895
134,0.4728950262069702,0.2584269642829895
135,0.4740484356880188,0.2584269642829895
136,0.492502897977829,0.2808988690376282
137,0.5051903128623962,0.30337077379226685
138,0.5074971318244934,0.3258427083492279
139,0.5132641196250916,0.4157303273677826
140,0.5098039507865906,0.4606741666793823
141,0.5109573006629944,0.49438202381134033
142,0.512110710144043,0.5056179761886597
143,0.5155709385871887,0.516853928565979
144,0.5132641196250916,0.516853928565979
145,0.5155709385871887,0.516853928565979
146,0.5213379263877869,0.516853928565979
147,0.523644745349884,0.516853928565979
148,0.5247981548309326,0.5056179761886597
149,0.5317185521125793,0.5056179761886597
150,0.5351787805557251,0.5056179761886597
151,0.5386390089988708,0.5056179761886597
152,0.5397923588752747,0.5056179761886597
153,0.5397923588752747,0.5056179761886597
154,0.5386390089988708,0.5056179761886597
155,0.5397923588752747,0.5056179761886597
156,0.5397923588752747,0.5056179761886597
157,0.5397923588752747,0.5056179761886597
158,0.5409457683563232,0.5056179761886597
159,0.5409457683563232,0.5056179761886597
160,0.2456747442483902,0.02247191034257412
161,0.2652825713157654,0.0
162,0.20415225625038147,0.0
163,0.3425605595111847,0.0
164,0.3852364420890808,0.0
165,0.3852364420890808,0.0
166,0.3852364420890808,0.0
167,0.3921568691730499,0.0
168,0.4048442840576172,0.0
169,0.4198385179042816,0.0
170,0.4279123544692993,0.2921348214149475
171,0.43483275175094604,0.3483146131038666
172,0.4452133774757385,0.5280898809432983
173,0.471741646528244,0.5280898809432983
174,0.49596309661865234,0.5056179761886597
175,0.5328719615936279,0.3483146131038666
176,0.5374855995178223,0.33707866072654724
177,0.5386390089988708,0.3258427083492279
178,0.5409457683563232,0.31460675597190857
179,0.5409457683563232,0.30337077379226685
180,0.5501729846000671,0.30337077379226685
181,0.5547866225242615,0.30337077379226685
182,0.5617070198059082,0.31460675597190857
183,0.5663206577301025,0.31460675597190857
184,0.5824682712554932,0.3258427083492279
185,0.5882353186607361,0.3258427083492279
186,0.5928488969802856,0.3258427083492279
187,0.5928488969802856,0.3258427083492279
188,0.5940023064613342,0.3258427083492279
189,0.5951557159423828,0.3258427083492279
190,0.5963091254234314,0.33707866072654724
191,0.5997692942619324,0.33707866072654724
192,0.5997692942619324,0.33707866072654724
193,0.6136101484298706,0.33707866072654724
194,0.6193771362304688,0.33707866072654724
195,0.6228373646736145,0.33707866072654724
196,0.6401383876800537,0.33707866072654724
197,0.6435986161231995,0.33707866072654724
198,0.6435986161231995,0.33707866072654724
199,0.644752025604248,0.33707866072654724
200,0.5409457683563232,1.0
201,0.6424452066421509,1.0
202,0.7116493582725525,1.0
203,0.8938869833946228,1.0
204,0.9930796027183533,1.0
205,0.9803921580314636,1.0
206,0.9942330121994019,0.7977527976036072
207,0.9942330121994019,0.02247191034257412
208,0.9826989769935608,1.0
209,0.9942330121994019,1.0
210,0.9965397715568542,1.0
211,0.9953863620758057,1.0
212,0.9976931810379028,1.0
213,0.9953863620758057,0.8314606547355652
214,0.9965397715568542,0.0
215,0.9803921580314636,0.8426966071128845
216,0.9976931810379028,1.0
217,0.9976931810379028,1.0
218,0.9976931810379028,1.0
219,0.9976931810379028,1.0
220,0.9965397715568542,1.0
221,0.9953863620758057,1.0
222,0.9965397715568542,1.0
223,0.9976931810379028,1.0
224,0.9976931810379028,1.0
225,0.9976931810379028,1.0
226,0.9988465905189514,1.0
227,0.9976931810379028,1.0
228,0.9965397715568542,0.8089887499809265
229,0.9965397715568542,0.5730336904525757
230,0.9976931810379028,0.42696627974510193
231,0.9988465905189514,0.2584269642829895
232,0.9988465905189514,0.24719101190567017
233,0.9988465905189514,0.23595505952835083
234,1.0,0.23595505952835083
235,1.0,0.23595505952835083
236,1.0,0.23595505952835083
237,1.0,0.23595505952835083
238,1.0,0.24719101190567017
239,1.0,0.24719101190567017
240,0.25951558351516724,1.0
241,0.46943482756614685,1.0
242,0.46828141808509827,1.0
243,0.46828141808509827,1.0
244,0.46828141808509827,1.0
245,0.6193771362304688,1.0
246,0.7058823704719543,1.0
247,0.7174164056777954,0.7752808928489685
248,0.6597462296485901,0.0
249,0.4844290614128113,0.0
250,0.47981545329093933,0.0
251,0.5824682712554932,0.0
252,0.6251441836357117,0.0
253,0.644752025604248,0.0
254,0.8362168669700623,0.0
255,0.6251441836357117,0.0
256,0.85467129945755,0.0
257,0.8419838547706604,0.0
258,0.8016147613525391,0.0
259,0.8073817491531372,0.0
260,0.7993079423904419,0.0
261,0.9192618131637573,0.20224718749523163
262,0.9815455675125122,0.24719101190567017
263,0.9803921580314636,0.2584269642829895
264,0.9596309065818787,0.2584269642829895
265,0.9803921580314636,0.2584269642829895
266,0.9803921580314636,0.23595505952835083
267,0.9815455675125122,0.21348313987255096
268,0.9803921580314636,0.20224718749523163
269,0.9815455675125122,0.20224718749523163
270,0.9815455675125122,0.20224718749523163
271,0.9815455675125122,0.20224718749523163
272,0.9815455675125122,0.20224718749523163
273,0.9815455675125122,0.20224718749523163
274,0.9815455675125122,0.21348313987255096
275,0.9815455675125122,0.21348313987255096
276,0.9815455675125122,0.21348313987255096
277,0.9815455675125122,0.21348313987255096
278,0.9815455675125122,0.21348313987255096
279,0.9815455675125122,0.21348313987255096
280,0.5207852125167847,0.5617977380752563
281,0.53695148229599,0.5955055952072144
282,0.539260983467102,0.516853928565979
283,0.542725145816803,0.0
284,0.6293302774429321,0.0
285,0.5889145731925964,0.0
286,0.5808314085006714,0.0
287,0.6339492201805115,0.0
288,0.6489607095718384,0.0
289,0.6004619002342224,0.2584269642829895
290,0.6431870460510254,0.2584269642829895
291,0.6916859149932861,0.02247191034257412
292,0.7182447910308838,0.0
293,0.6870669722557068,0.0
294,0.6939953565597534,0.0
295,0.6743649244308472,0.0
296,0.6374133825302124,0.0
