,val_accuracy
0,0.12359550561797752
1,0.651685393258427
2,0.39325842696629215
3,0.3146067415730337
4,0.6179775280898876
5,0.5280898876404494
6,0.1348314606741573
7,0.6067415730337079
8,0.6292134831460674
9,0.6179775280898876
