,val_accuracy
0,0.3258426966292135
1,0.5955056179775281
2,0.4044943820224719
3,0.5393258426966292
4,0.5617977528089888
5,1.0
6,0.43820224719101125
7,0.6292134831460674
8,0.8314606741573034
9,0.6179775280898876
