,val_accuracy
0,0.1595744680851064
1,0.7127659574468085
2,0.010638297872340425
3,0.46808510638297873
4,0.0
5,0.776595744680851
6,0.0
7,0.5638297872340425
8,0.0
9,0.5638297872340425
