,val_accuracy
0,0.4148936170212766
1,0.7872340425531915
2,0.48936170212765956
3,0.5425531914893617
4,0.7978723404255319
5,1.0
6,0.02127659574468085
7,0.5957446808510638
8,0.776595744680851
9,0.7340425531914894
