,val_accuracy
0,0.40425531914893614
1,1.0
2,0.5425531914893617
3,0.5
4,0.6702127659574468
5,0.9893617021276596
6,0.7340425531914894
7,0.6595744680851063
8,1.0
9,0.7978723404255319
