,val_accuracy
0,0.22340425531914893
1,0.48936170212765956
2,0.0
3,0.0851063829787234
4,0.0
5,0.5531914893617021
6,0.18085106382978725
7,0.0
8,0.8297872340425532
9,0.5106382978723404
