,val_accuracy
0,0.3829787234042553
1,0.8829787234042553
2,0.3723404255319149
3,0.4787234042553192
4,0.1702127659574468
5,0.9893617021276596
6,0.5319148936170213
7,0.30851063829787234
8,1.0
9,0.6063829787234043
