,val_accuracy
0,0.40425531914893614
1,0.0
2,0.13829787234042554
3,0.14893617021276595
4,0.26595744680851063
5,0.6595744680851063
6,1.0
7,0.30851063829787234
8,0.8936170212765957
9,0.46808510638297873
