,val_accuracy
0,0.48936170212765956
1,0.8829787234042553
2,0.723404255319149
3,0.5319148936170213
4,0.574468085106383
5,1.0
6,0.7553191489361702
7,0.5851063829787234
8,1.0
9,0.723404255319149
