,Accuracy,Validation Accuracy
0,0.04844290763139725,0.0
1,0.20761245489120483,0.49438202381134033
2,0.2918108403682709,0.49438202381134033
3,0.2918108403682709,0.49438202381134033
4,0.2918108403682709,0.0
5,0.27681660652160645,0.0
6,0.27681660652160645,0.49438202381134033
7,0.2918108403682709,0.49438202381134033
8,0.2918108403682709,0.49438202381134033
9,0.30911189317703247,0.49438202381134033
10,0.2918108403682709,0.49438202381134033
11,0.2918108403682709,0.49438202381134033
12,0.2918108403682709,0.49438202381134033
13,0.2918108403682709,0.0
14,0.27797001600265503,0.0
15,0.28373703360557556,0.0
16,0.31949248909950256,0.49438202381134033
17,0.4106113016605377,0.033707864582538605
18,0.4636678099632263,0.49438202381134033
19,0.31949248909950256,0.0
20,0.23298731446266174,0.0
21,0.2641291916370392,0.49438202381134033
22,0.38062283396720886,0.16853933036327362
23,0.4648212194442749,0.14606741070747375
24,0.5063437223434448,0.0
25,0.5317185521125793,0.0
26,0.33910036087036133,0.0
27,0.5605536103248596,0.0
28,0.3852364420890808,0.10112359374761581
29,0.36332181096076965,0.49438202381134033
30,0.42445212602615356,0.14606741070747375
31,0.4809688627719879,0.033707864582538605
32,0.45213380455970764,0.49438202381134033
33,0.4221453368663788,0.4157303273677826
34,0.6920415163040161,0.0
35,0.4290657341480255,0.0
36,0.2998846471309662,0.17977528274059296
37,0.5755478739738464,0.0
38,0.28604382276535034,0.02247191034257412
39,0.387543261051178,0.21348313987255096
40,0.1926182210445404,0.0
41,0.27450981736183167,0.0
42,0.2652825713157654,0.0
43,0.2629757821559906,0.0
44,0.26758939027786255,0.0
45,0.26874279975891113,0.0
46,0.26874279975891113,0.15730337798595428
47,0.3483275771141052,0.5056179761886597
48,0.4313725531101227,0.5056179761886597
49,0.4313725531101227,0.5056179761886597
50,0.4313725531101227,0.5056179761886597
51,0.4313725531101227,0.5056179761886597
52,0.4313725531101227,0.5056179761886597
53,0.4313725531101227,0.5280898809432983
54,0.43252596259117126,0.5730336904525757
55,0.5259515643119812,0.43820226192474365
56,0.4752018451690674,0.5280898809432983
57,0.5109573006629944,0.516853928565979
58,0.45098039507865906,0.5056179761886597
59,0.43598616123199463,0.5393258333206177
60,0.47981545329093933,0.6292135119438171
61,0.5570934414863586,0.617977499961853
62,0.5340253710746765,0.5955055952072144
63,0.5501729846000671,0.584269642829895
64,0.5351787805557251,0.5617977380752563
65,0.5374855995178223,0.617977499961853
66,0.5559400320053101,0.6292135119438171
67,0.5570934414863586,0.6292135119438171
68,0.5478662252426147,0.5955055952072144
69,0.5467128157615662,0.617977499961853
70,0.5536332130432129,0.6292135119438171
71,0.5594002604484558,0.6292135119438171
72,0.5663206577301025,0.6741573214530945
73,0.5559400320053101,0.6853932738304138
74,0.5720876455307007,0.6067415475845337
75,0.5547866225242615,0.6292135119438171
76,0.576701283454895,0.6292135119438171
77,0.5824682712554932,0.7078651785850525
78,0.5997692942619324,0.7191011309623718
79,0.600922703742981,0.7078651785850525
80,0.25720876455307007,0.0
81,0.3356401324272156,0.0
82,0.3483275771141052,0.0
83,0.37485581636428833,0.0
84,0.3956170678138733,0.0
85,0.4025374948978424,0.056179776787757874
86,0.40023067593574524,0.2247191071510315
87,0.3529411852359772,0.449438214302063
88,0.3056516647338867,0.5730336904525757
89,0.38292965292930603,0.49438202381134033
90,0.3494809567928314,0.49438202381134033
91,0.31833910942077637,0.49438202381134033
92,0.3321799337863922,0.49438202381134033
93,0.366782009601593,0.49438202381134033
94,0.40599769353866577,0.49438202381134033
95,0.4290657341480255,0.449438214302063
96,0.47635525465011597,0.40449437499046326
97,0.47058823704719543,0.23595505952835083
98,0.471741646528244,0.43820226192474365
99,0.423298716545105,0.26966291666030884
100,0.4913494884967804,0.2247191071510315
101,0.4544405937194824,0.483146071434021
102,0.5132641196250916,0.49438202381134033
103,0.4405997693538666,0.49438202381134033
104,0.4452133774757385,0.49438202381134033
105,0.47058823704719543,0.49438202381134033
106,0.5051903128623962,0.49438202381134033
107,0.5247981548309326,0.49438202381134033
108,0.5386390089988708,0.49438202381134033
109,0.5455594062805176,0.483146071434021
110,0.5420991778373718,0.483146071434021
111,0.565167248249054,0.449438214302063
112,0.580161452293396,0.42696627974510193
113,0.5686274766921997,0.49438202381134033
114,0.6182237863540649,0.47191011905670166
115,0.6020761132240295,0.49438202381134033
116,0.6251441836357117,0.49438202381134033
117,0.5674740672111511,0.483146071434021
118,0.6539792418479919,0.31460675597190857
119,0.6159169673919678,0.483146071434021
120,0.47981545329093933,0.449438214302063
121,0.5190311670303345,0.4157303273677826
122,0.6482122540473938,0.5955055952072144
123,0.6816608905792236,0.7191011309623718
124,0.612456738948822,0.7415730357170105
125,0.6147635579109192,0.6966292262077332
126,0.6920415163040161,0.6292135119438171
127,0.689734697341919,0.6292135119438171
128,0.7381775975227356,0.7191011309623718
129,0.7450980544090271,0.7078651785850525
130,0.7450980544090271,0.584269642829895
131,0.810841977596283,0.42696627974510193
132,0.8050749897956848,0.617977499961853
133,0.8650519251823425,0.6629213690757751
134,0.8927335739135742,0.33707866072654724
135,0.890426754951477,0.6516854166984558
136,0.8869665265083313,0.5955055952072144
137,0.9400230646133423,0.40449437499046326
138,0.9411764740943909,0.3932584226131439
139,0.9284890294075012,0.49438202381134033
140,0.9192618131637573,0.6067415475845337
141,0.9054210186004639,0.3258427083492279
142,0.8258362412452698,0.617977499961853
143,0.8235294222831726,0.49438202381134033
144,0.926182210445404,0.26966291666030884
145,0.8915801644325256,0.2247191071510315
146,0.9192618131637573,0.24719101190567017
147,0.931949257850647,0.37078651785850525
148,0.9365628361701965,0.6067415475845337
149,0.9700115323066711,0.617977499961853
150,0.9700115323066711,0.6292135119438171
151,0.9354094862937927,0.6404494643211365
152,0.9377162456512451,0.6516854166984558
153,0.946943461894989,0.6516854166984558
154,0.9457900524139404,0.5617977380752563
155,0.9480968713760376,0.516853928565979
156,0.967704713344574,0.5056179761886597
157,0.967704713344574,0.584269642829895
158,0.9607843160629272,0.6516854166984558
159,0.9446367025375366,0.6404494643211365
160,0.5836216807365417,0.0
161,0.5893886685371399,0.0
162,0.576701283454895,0.0
163,0.5686274766921997,0.0
164,0.5640138387680054,0.0
165,0.5905420780181885,0.0
166,0.5951557159423828,0.0
167,0.5997692942619324,0.0
168,0.5940023064613342,0.0
169,0.59746253490448,0.0
170,0.5547866225242615,0.0
171,0.5132641196250916,0.01123595517128706
172,0.5098039507865906,0.0
173,0.5467128157615662,0.01123595517128706
174,0.6366782188415527,0.30337077379226685
175,0.6643598675727844,0.37078651785850525
176,0.6724336743354797,0.5393258333206177
177,0.6597462296485901,0.5730336904525757
178,0.6493656039237976,0.5730336904525757
179,0.6724336743354797,0.5280898809432983
180,0.7128027677536011,0.33707866072654724
181,0.7301037907600403,0.30337077379226685
182,0.7370242476463318,0.3258427083492279
183,0.8027681708335876,0.49438202381134033
184,0.7993079423904419,0.516853928565979
185,0.8373702168464661,0.37078651785850525
186,0.84659743309021,0.40449437499046326
187,0.8673586845397949,0.5393258333206177
188,0.8719723224639893,0.516853928565979
189,0.9134948253631592,0.30337077379226685
190,0.9227220416069031,0.11235955357551575
191,0.926182210445404,0.01123595517128706
192,0.9331026673316956,0.0
193,0.9307958483695984,0.0
194,0.9307958483695984,0.0
195,0.9400230646133423,0.12359550595283508
196,0.946943461894989,0.2808988690376282
197,0.9354094862937927,0.14606741070747375
198,0.9527105093002319,0.01123595517128706
199,0.9504036903381348,0.0
200,0.34717416763305664,1.0
201,0.8477508425712585,1.0
202,0.8604382872581482,1.0
203,0.9930796027183533,1.0
