,val_accuracy
0,0.07865168539325842
1,0.7078651685393258
2,0.4943820224719101
3,0.5730337078651685
4,0.0
5,0.29213483146067415
6,0.2808988764044944
7,0.550561797752809
8,1.0
9,0.5056179775280899
