,,loss,acc,val_loss,val_acc,lr
0,,4.939798831939697,0.05771428719162941,4.353347301483154,0.09777777642011642,0.10000000149011612
1,,4.203370094299316,0.1305714249610901,3.9829766750335693,0.17211110889911652,0.09990133345127106
2,,3.9470722675323486,0.18219047784805298,4.008848190307617,0.17911110818386078,0.0996057316660881
3,,3.7597975730895996,0.2208571434020996,3.68963623046875,0.24655555188655853,0.09911436587572098
4,,3.5935277938842773,0.2540476322174072,4.285284519195557,0.16688889265060425,0.09842915832996368
5,,3.458460569381714,0.28200000524520874,3.46022367477417,0.2872222363948822,0.0975528284907341
6,,3.345283031463623,0.3059047758579254,3.4035487174987793,0.29944443702697754,0.0964888259768486
7,,3.2167763710021973,0.33652380108833313,3.4740426540374756,0.29822221398353577,0.09524135291576385
8,,3.1084940433502197,0.3557142913341522,3.4300284385681152,0.31422221660614014,0.09381533414125443
9,,3.00504732131958,0.37933334708213806,2.980057954788208,0.38866665959358215,0.09221639484167099
10,,2.904067039489746,0.39899998903274536,3.3819568157196045,0.3315555453300476,0.09045085310935974
11,,2.813048839569092,0.4187142848968506,3.1542859077453613,0.3724444508552551,0.08852566033601761
12,,2.7417163848876953,0.43985715508461,3.269792318344116,0.3655555546283722,0.08644843101501465
13,,2.6442620754241943,0.4579523801803589,3.0354087352752686,0.40400001406669617,0.08422735333442688
14,,2.5688185691833496,0.4785238206386566,3.10145902633667,0.4020000100135803,0.08187119662761688
15,,2.5033276081085205,0.4953809380531311,2.9231340885162354,0.4198888838291168,0.07938925921916962
16,,2.4482219219207764,0.5074285864830017,2.6952316761016846,0.4633333384990692,0.07679133862257004
17,,2.3938238620758057,0.5187143087387085,2.79121994972229,0.4615555703639984,0.07408768683671951
18,,2.304497718811035,0.5352380871772766,3.176887035369873,0.39011111855506897,0.07128896564245224
19,,2.238995313644409,0.5542380809783936,2.8648931980133057,0.44155555963516235,0.06840622425079346
20,,2.182069778442383,0.5661904811859131,2.8955869674682617,0.4538888931274414,0.06545084714889526
21,,2.1190497875213623,0.5852857232093811,2.643659830093384,0.48955556750297546,0.062434494495391846
22,,2.0651209354400635,0.5997619032859802,2.72170352935791,0.47688889503479004,0.05936906486749649
23,,2.014082908630371,0.6098571419715881,3.1420602798461914,0.4385555684566498,0.0562666617333889
24,,1.9596980810165405,0.6245714426040649,2.4458322525024414,0.5307777523994446,0.05313952639698982
25,,1.9166873693466187,0.6377142667770386,2.5499320030212402,0.5228888988494873,0.05000000074505806
26,,1.8669860363006592,0.647428572177887,2.674607992172241,0.5131111145019531,0.0468604750931263
27,,1.813628911972046,0.6639524102210999,2.4393904209136963,0.5365555286407471,0.04373333975672722
28,,1.7665985822677612,0.6728095412254333,2.760671615600586,0.48988887667655945,0.04063093289732933
29,,1.70742666721344,0.6898571252822876,2.537017583847046,0.5305555462837219,0.037565506994724274
30,,1.6702806949615479,0.6991428732872009,2.4841434955596924,0.5294444561004639,0.03454915061593056
31,,1.6496679782867432,0.7065238356590271,2.400355339050293,0.5682222247123718,0.031593773514032364
32,,1.601793885231018,0.7185714244842529,2.45583176612854,0.5614444613456726,0.02871103584766388
33,,1.5412694215774536,0.7350476384162903,2.161999225616455,0.6026666760444641,0.025912316516041756
34,,1.4966692924499512,0.7476666569709778,2.502924919128418,0.5542222261428833,0.023208661004900932
35,,1.474064588546753,0.7548094987869263,2.2875542640686035,0.5825555324554443,0.020610736683011055
36,,1.4388399124145508,0.7638571262359619,2.3819501399993896,0.5847777724266052,0.01812880113720894
37,,1.3856894969940186,0.7797619104385376,2.4521024227142334,0.5675555467605591,0.01577264443039894
38,,1.3623268604278564,0.786047637462616,2.5684521198272705,0.5546666383743286,0.013551568612456322
39,,1.332292079925537,0.795714259147644,2.2234270572662354,0.612333357334137,0.011474337428808212
40,,1.310809850692749,0.7997618913650513,2.3510117530822754,0.586555540561676,0.009549150243401527
41,,1.2817740440368652,0.8102856874465942,2.260096311569214,0.5958889126777649,0.0077836038544774055
42,,1.2699592113494873,0.814047634601593,2.312293291091919,0.5888888835906982,0.006184665951877832
43,,1.2430886030197144,0.8230952620506287,2.256474494934082,0.6034444570541382,0.0047586471773684025
44,,1.225864052772522,0.8277618885040283,2.2142510414123535,0.6103333234786987,0.0035111757460981607
45,,1.2213659286499023,0.8304761648178101,2.3139162063598633,0.5975555777549744,0.0024471741635352373
46,,1.205911636352539,0.8379523754119873,2.253892660140991,0.6047777533531189,0.001570841995999217
47,,1.202245831489563,0.836904764175415,2.2638683319091797,0.6062222123146057,0.0008856374770402908
48,,1.201003909111023,0.8334285616874695,2.2664761543273926,0.6069999933242798,0.0003942649345844984
49,,1.200615644454956,0.8396190404891968,2.260072708129883,0.6083333492279053,9.866357868304476e-05
0,,2.3965277671813965,0.5187143087387085,4.96666145324707,0.3256666660308838,0.10000000149011612
1,,2.1173174381256104,0.5784761905670166,3.02870512008667,0.41422221064567566,0.09990133345127106
2,,2.028055191040039,0.5993333458900452,2.6901118755340576,0.4855555593967438,0.0996057316660881
3,,1.944437861442566,0.617809534072876,2.7615771293640137,0.5051110982894897,0.09911436587572098
4,,1.8842546939849854,0.6319524049758911,2.6781198978424072,0.47866666316986084,0.09842915832996368
5,,1.8365658521652222,0.6437143087387085,2.5158557891845703,0.4991111159324646,0.0975528284907341
6,,1.7842295169830322,0.6587619185447693,3.040393829345703,0.46622222661972046,0.0964888259768486
7,,1.7165459394454956,0.6762381196022034,3.015864610671997,0.4834444522857666,0.09524135291576385
8,,1.6770604848861694,0.682619035243988,2.6338114738464355,0.5353333353996277,0.09381533414125443
9,,1.6413764953613281,0.6987142562866211,2.3276779651641846,0.5531111359596252,0.09221639484167099
10,,1.5956333875656128,0.704285740852356,2.3304190635681152,0.5668888688087463,0.09045085310935974
11,,1.5368932485580444,0.7243809700012207,3.2923507690429688,0.4542222321033478,0.08852566033601761
12,,1.4905976057052612,0.7329999804496765,2.85357403755188,0.48533332347869873,0.08644843101501465
13,,1.4789150953292847,0.7390952110290527,3.1889641284942627,0.5049999952316284,0.08422735333442688
14,,1.4483195543289185,0.7435238361358643,2.4859352111816406,0.5618888735771179,0.08187119662761688
15,,1.41441011428833,0.7576666474342346,2.7291598320007324,0.5058888792991638,0.07938925921916962
16,,1.337669014930725,0.7788571715354919,2.5672905445098877,0.5641111135482788,0.07679133862257004
17,,1.3092389106750488,0.7840952277183533,2.565286874771118,0.5525555610656738,0.07408768683671951
18,,1.2667193412780762,0.7958571314811707,2.970515727996826,0.5205555558204651,0.07128896564245224
19,,1.2235020399093628,0.8098571300506592,2.6469826698303223,0.5615555644035339,0.06840622425079346
20,,1.1936708688735962,0.8160476088523865,3.0256893634796143,0.5252222418785095,0.06545084714889526
21,,1.1728403568267822,0.8226190209388733,3.225541114807129,0.5220000147819519,0.062434494495391846
22,,1.1529297828674316,0.8291904926300049,2.838101863861084,0.5419999957084656,0.05936906486749649
23,,1.0981941223144531,0.8426666855812073,2.6891322135925293,0.6094444394111633,0.0562666617333889
24,,1.0436924695968628,0.8607142567634583,30.3330135345459,0.36488887667655945,0.05313952639698982
25,,1.0084764957427979,0.873285710811615,3.505214214324951,0.5576666593551636,0.05000000074505806
26,,0.9700554609298706,0.8842856884002686,2.480714797973633,0.5851110816001892,0.0468604750931263
27,,0.9319730401039124,0.8944761753082275,2.3179187774658203,0.6308888792991638,0.04373333975672722
28,,0.9080561995506287,0.9027143120765686,2.2174072265625,0.6342222094535828,0.04063093289732933
29,,0.8807901740074158,0.9119523763656616,2.4815433025360107,0.6106666922569275,0.037565506994724274
30,,0.8706005215644836,0.9138571619987488,2.125981330871582,0.6402222514152527,0.03454915061593056
31,,0.828246533870697,0.927047610282898,2.503061532974243,0.6254444718360901,0.031593773514032364
32,,0.8262894153594971,0.9281428456306458,2.27040696144104,0.6303333044052124,0.02871103584766388
33,,0.7939234375953674,0.9366666674613953,2.2429299354553223,0.6401110887527466,0.025912316516041756
34,,0.7704057097434998,0.94647616147995,571.4396362304688,0.08755555748939514,0.023208661004900932
35,,0.8078721165657043,0.9313333630561829,2.1390597820281982,0.6489999890327454,0.020610736683011055
36,,0.7635676860809326,0.9470952153205872,2.350050449371338,0.6295555830001831,0.01812880113720894
37,,0.7409322261810303,0.9548571705818176,2.123570203781128,0.6578888893127441,0.01577264443039894
38,,0.7272487878799438,0.9591904878616333,2.1779580116271973,0.6535555720329285,0.013551568612456322
39,,0.7199620008468628,0.9627143144607544,2.1853859424591064,0.6571111083030701,0.011474337428808212
40,,0.7098687887191772,0.9659047722816467,2.1750900745391846,0.6556666493415833,0.009549150243401527
41,,0.6986799240112305,0.9700475931167603,2.2588772773742676,0.6432222127914429,0.0077836038544774055
42,,0.6905136704444885,0.9705238342285156,2.1425981521606445,0.6594444513320923,0.006184665951877832
43,,0.6909758448600769,0.9708095192909241,2.1654934883117676,0.660111129283905,0.0047586471773684025
44,,0.6864821314811707,0.9733333587646484,2.138127326965332,0.6587777733802795,0.0035111757460981607
45,,0.6819941401481628,0.9739047884941101,2.1431469917297363,0.6635555624961853,0.0024471741635352373
46,,0.6854035258293152,0.9734761714935303,2.122692584991455,0.6644444465637207,0.001570841995999217
47,,0.6790170669555664,0.9743809700012207,2.156301736831665,0.6595555543899536,0.0008856374770402908
48,,0.678391695022583,0.9740952253341675,2.1403346061706543,0.6632221937179565,0.0003942649345844984
49,,0.6775225400924683,0.9750952124595642,2.1451406478881836,0.6614444255828857,9.866357868304476e-05
0,,1.9956220388412476,0.6275714039802551,2.6433889865875244,0.5506666898727417,0.10000000149011612
1,,1.6191657781600952,0.6982380747795105,2.0477406978607178,0.6191111207008362,0.09990133345127106
2,,1.51133394241333,0.7268095016479492,24.429689407348633,0.3786666691303253,0.0996057316660881
3,,1.439648985862732,0.7430952191352844,10.61404037475586,0.4533333480358124,0.09911436587572098
4,,1.3853662014007568,0.7613333463668823,2.0865349769592285,0.6148889064788818,0.09842915832996368
5,,1.3337891101837158,0.7702857255935669,2.137465715408325,0.6054444313049316,0.0975528284907341
6,,1.2731736898422241,0.7832857370376587,2.515415668487549,0.5603333115577698,0.0964888259768486
7,,1.2293875217437744,0.7996190190315247,1.905180811882019,0.6588888764381409,0.09524135291576385
8,,1.1986843347549438,0.805142879486084,2.6740925312042236,0.5777778029441833,0.09381533414125443
9,,1.160822868347168,0.8166666626930237,2.529627799987793,0.5513333082199097,0.09221639484167099
10,,1.1108468770980835,0.8341904878616333,2.745009660720825,0.554111123085022,0.09045085310935974
11,,1.0803719758987427,0.8389047384262085,2.068406581878662,0.637666642665863,0.08852566033601761
12,,1.0534147024154663,0.8502857089042664,1.9144872426986694,0.6616666913032532,0.08644843101501465
13,,1.0564833879470825,0.8483809232711792,1.9439544677734375,0.6591110825538635,0.08422735333442688
14,,0.9785727262496948,0.8709047436714172,2.629114866256714,0.6414444446563721,0.08187119662761688
15,,0.9689712524414062,0.874666690826416,1.9408214092254639,0.6627777814865112,0.07938925921916962
16,,0.9195581078529358,0.8872857093811035,2.6626718044281006,0.5912222266197205,0.07679133862257004
17,,0.9090514183044434,0.8896190524101257,2.082367181777954,0.6708889007568359,0.07408768683671951
18,,0.8515645265579224,0.907619059085846,2.337440252304077,0.6151111125946045,0.07128896564245224
19,,0.8485518097877502,0.9083333611488342,2.4727072715759277,0.6617777943611145,0.06840622425079346
20,,0.8423498868942261,0.9100000262260437,2.422245502471924,0.6554444432258606,0.06545084714889526
