,val_accuracy
0,0.5
1,0.8404255319148937
2,0.48936170212765956
3,0.6170212765957447
4,0.6063829787234043
5,1.0
6,0.24468085106382978
7,0.5851063829787234
8,0.7446808510638298
9,0.8191489361702128
