,Accuracy,Validation Accuracy
0,0.2918108403682709,0.49438202381134033
1,0.2918108403682709,0.0
2,0.20761245489120483,0.0
3,0.20761245489120483,0.0
4,0.27681660652160645,0.0
5,0.20761245489120483,0.02247191034257412
6,0.193771630525589,0.49438202381134033
7,0.2918108403682709,0.0
8,0.27681660652160645,0.0
9,0.27681660652160645,0.5056179761886597
10,0.016147635877132416,0.0
11,0.20761245489120483,0.0
12,0.20761245489120483,0.0
13,0.20761245489120483,0.49438202381134033
14,0.2918108403682709,0.4157303273677826
15,0.25028833746910095,0.49438202381134033
16,0.2918108403682709,0.49438202381134033
17,0.2918108403682709,0.0
18,0.20761245489120483,0.0
19,0.20761245489120483,0.0
20,0.20761245489120483,0.0
21,0.20761245489120483,0.0
22,0.20761245489120483,0.49438202381134033
23,0.2918108403682709,0.49438202381134033
24,0.2918108403682709,0.0
25,0.20761245489120483,0.0
26,0.20761245489120483,0.49438202381134033
27,0.2918108403682709,0.0
28,0.27681660652160645,0.0
29,0.27681660652160645,0.0
30,0.27681660652160645,0.0
31,0.27681660652160645,0.0
32,0.27681660652160645,0.0
33,0.27681660652160645,0.0
34,0.27681660652160645,0.0
35,0.27681660652160645,0.0
36,0.27681660652160645,0.0
37,0.27681660652160645,0.0
38,0.27681660652160645,0.0
39,0.27681660652160645,0.0
40,0.06920415163040161,0.0
41,0.2560553550720215,0.0
42,0.26874279975891113,0.0
43,0.0,0.0
44,0.0,0.49438202381134033
45,0.23068051040172577,0.49438202381134033
46,0.23068051040172577,0.5056179761886597
47,0.4313725531101227,0.5056179761886597
48,0.4313725531101227,0.5056179761886597
49,0.4313725531101227,0.0
50,0.06920415163040161,0.49438202381134033
51,0.23068051040172577,0.49438202381134033
52,0.23068051040172577,0.0
53,0.06920415163040161,0.0
54,0.0,0.5056179761886597
55,0.4313725531101227,0.0
56,0.06920415163040161,0.5056179761886597
57,0.4313725531101227,0.5056179761886597
58,0.4313725531101227,0.5056179761886597
59,0.4313725531101227,0.5056179761886597
60,0.4313725531101227,0.5056179761886597
61,0.4313725531101227,0.5056179761886597
62,0.4313725531101227,0.5056179761886597
63,0.4313725531101227,0.5056179761886597
64,0.4313725531101227,0.5056179761886597
65,0.4313725531101227,0.5056179761886597
66,0.4313725531101227,0.5056179761886597
67,0.4313725531101227,0.5056179761886597
68,0.43252596259117126,0.0
69,0.0,0.0
70,0.06920415163040161,0.5056179761886597
71,0.4313725531101227,0.5056179761886597
72,0.4313725531101227,0.5056179761886597
73,0.4313725531101227,0.5056179761886597
74,0.4313725531101227,0.5056179761886597
75,0.4313725531101227,0.5056179761886597
76,0.4313725531101227,0.5056179761886597
77,0.4313725531101227,0.5056179761886597
78,0.4313725531101227,0.5056179761886597
79,0.4313725531101227,0.5056179761886597
80,0.1222606673836708,0.0
81,0.1222606673836708,0.0
82,0.1222606673836708,0.0
83,0.1222606673836708,0.0
84,0.1222606673836708,0.0
85,0.19146482646465302,0.0
86,0.19146482646465302,0.0
87,0.19146482646465302,0.0
88,0.19146482646465302,0.0
89,0.19146482646465302,0.0
90,0.19146482646465302,0.0
91,0.19146482646465302,0.0
92,0.19146482646465302,0.0
93,0.19146482646465302,0.0
94,0.19146482646465302,0.0
95,0.19146482646465302,0.0
96,0.19146482646465302,0.0
97,0.19146482646465302,0.0
98,0.19146482646465302,0.0
99,0.19146482646465302,0.0
100,0.19146482646465302,0.0
101,0.19146482646465302,0.0
102,0.19146482646465302,0.0
103,0.19146482646465302,0.0
104,0.19146482646465302,0.0
105,0.19146482646465302,0.0
106,0.19146482646465302,0.0
107,0.19146482646465302,0.0
108,0.19146482646465302,0.0
109,0.19146482646465302,0.0
110,0.19146482646465302,0.0
111,0.19146482646465302,0.0
112,0.19146482646465302,0.0
113,0.19146482646465302,0.0
114,0.19146482646465302,0.0
115,0.19146482646465302,0.0
116,0.19146482646465302,0.0
117,0.19146482646465302,0.0
118,0.19146482646465302,0.0
119,0.19146482646465302,0.0
120,0.20761245489120483,0.0
121,0.20761245489120483,0.0
122,0.20761245489120483,0.0
123,0.20761245489120483,0.0
124,0.20761245489120483,0.0
125,0.20761245489120483,0.0
126,0.20761245489120483,0.0
127,0.20761245489120483,0.0
128,0.20530565083026886,0.01123595517128706
129,0.17531718313694,0.06741572916507721
130,0.12802767753601074,0.06741572916507721
131,0.0968858152627945,0.06741572916507721
132,0.0968858152627945,0.06741572916507721
