,,loss,acc,val_loss,val_acc
0,,7.937893390655518,0.02716229297220707,4.933906555175781,0.043197277933359146
1,,5.938826560974121,0.042954325675964355,4.774402141571045,0.06439909338951111
2,,5.197381973266602,0.053887270390987396,5.915215969085693,0.058276645839214325
3,,4.78951358795166,0.061321672052145004,4.7954254150390625,0.041609976440668106
4,,4.547957897186279,0.06637512147426605,4.7386274337768555,0.052607711404561996
5,,4.375540256500244,0.07249756902456284,4.579061031341553,0.054308388382196426
6,,4.251646518707275,0.07589893043041229,4.174963474273682,0.06666667014360428
7,,4.158689975738525,0.08046647161245346,4.216851234436035,0.07199546694755554
8,,4.077103614807129,0.08688046783208847,4.129668712615967,0.06768707185983658
9,,4.011682987213135,0.08872692286968231,3.9872751235961914,0.08276644349098206
10,,3.9508650302886963,0.09630709141492844,4.754271507263184,0.0595238097012043
11,,3.8988494873046875,0.10349854081869125,4.2425689697265625,0.06201814115047455
12,,3.8568975925445557,0.10344994813203812,3.877087354660034,0.10521542280912399
13,,3.8168792724609375,0.10787171870470047,4.230862140655518,0.07074829936027527
14,,3.7841928005218506,0.11054421961307526,3.816746711730957,0.10079365223646164
15,,3.747452735900879,0.11554908007383347,3.9581120014190674,0.08367346972227097
16,,3.719637155532837,0.1204567551612854,4.072862148284912,0.08741496503353119
17,,3.6917195320129395,0.12541301548480988,3.8973214626312256,0.10068026930093765
18,,3.663006067276001,0.12832847237586975,3.865337610244751,0.09807255864143372
19,,3.6462268829345703,0.1307094246149063,3.795687675476074,0.1121315211057663
20,,3.61665678024292,0.13586005568504333,3.7986984252929688,0.10827664285898209
21,,3.5972299575805664,0.13984450697898865,4.016889572143555,0.09909296780824661
22,,3.5782434940338135,0.14455781877040863,4.928891658782959,0.06201814115047455
23,,3.5573277473449707,0.14844509959220886,3.6272733211517334,0.1268707513809204
24,,3.5428194999694824,0.15136054158210754,5.17024040222168,0.08072562515735626
25,,3.522509813308716,0.15184645354747772,3.644080638885498,0.1260771006345749
26,,3.5062735080718994,0.15646257996559143,4.097373008728027,0.10045351833105087
27,,3.490630626678467,0.15894071757793427,3.6219611167907715,0.13911564648151398
28,,3.476780891418457,0.16277939081192017,3.867365598678589,0.11077097803354263
